position;location;teg;type;model;name;reg_number;serial_number;year;min_scale;unit;max_scale;comment;interval;previous_verification;result;certificate
ГП301;;;РОСМА;ТМ5;Манометр показывающий;25913-08;00707648;2022;0;Па;1;ГП301;24;18.09.2022;Годен;С-ГХЮ/18-09-2022/188495031
ГП25;Установка приточная №2;;РОСМА;ТМ5;Манометр показывающий;25913-08;00707647;2022;0;Па;1;ГП25;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498608
ГП301;;;РОСМА;ТМ5;Манометр показывающий;25913-08;00707643;2022;0;Па;1;ГП301;24;18.09.2022;Годен;С-ГХЮ/18-09-2022/188495038
ГП35;Установка факельных сепараторов со сборниками жидкости;PT 502/2;СДВ-SMART;Ex-ИВ-1340-01-ЭП1-t16-025-(-100,0...+150,0кПа)-42+НАRT-К04-П-КБуст/БКН3-11//СК(ДД)/М20-09Г2С*2 АГБР.406239.010ТУ;Преобразователь давления измерительный;61935-15;006930;2023;-100;Па;150;ГП35;60;28.07.2023;Годен;С-ДУС/28-07-2023/265411813 
ГП38;УКПГ-2. УКИР;;РОСМА;БТ5;Термометр биметаллический ;73393-18;00604757;2021;0;°С;100;ГП38;36;26.04.2023;Годен;С-ГХЮ/26-04-2023/248325973
ГП27;;TG 403/3;РОСМА;БТ31.211;Термометр биметаллический;73393-18;00593196;2021;0;°С;100;ГП27;36;04.05.2021;Годен;С-ДЛЮ/04-05-2021/62117219
ГП27;;TG 403/1;РОСМА;БТ31.211;Термометр биметаллический;73393-18;00593195;2021;0;°С;100;ГП27;36;04.05.2021;Годен;С-ДЛЮ/04-05-2021/62117214
ГП27;;TG 403/2;РОСМА;БТ31.211;Термометр биметаллический;73393-18;00593194;2021;0;°С;100;ГП27;36;04.05.2021;Годен;С-ДЛЮ/04-05-2021/62117217
ГП27;;TG 404/2;РОСМА;БТ31.211;Термометр биметаллический;73393-18;00593192;2021;0;°С;100;ГП27;36;04.05.2021;Годен;С-ДЛЮ/04-05-2021/62117197
ГП27;;TG 404/3;РОСМА;БТ31.211;Термометр биметаллический;73393-18;00593191;2021;0;°С;100;ГП27;36;04.05.2021;Годен;С-ДЛЮ/04-05-2021/62117193
ГП27;;TG 404/1;РОСМА;БТ31.211;Термометр биметаллический;73393-18;00593103;2021;0;°С;100;ГП27;36;05.05.2021;Годен;С-ДЛЮ/05-05-2021/72456404
ГП49а;Блок-бокс дозирования пенообразователя;б/н;МП3-Ум;none;Манометр показывающий;49942-12;00564741;2021;0;Па;2,5;ГП49а;24;03.09.2022;Годен;С-ГХЮ/03-09-2022/183391317
ГП49а;Блок-бокс дозирования пенообразователя;б/н;МП3-Ум;none;Манометр показывающий;49942-12;00564737;2021;0;Па;2,5;ГП49а;24;03.09.2022;Годен;С-ГХЮ/03-09-2022/183391312
ГП25; 40БРМ-1 №2;PIT 33.1в;СДВ-SMART;Exd-А-1151-02-ЭП1-t10-015-0,60МПа-42+HART-П;Преобразователь давления измерительный;61936-15;005500;2021;0;Па;0,06;ГП25;60;19.07.2021;Годен;С-ДУС/19-07-2021/82743254
