position;location;teg;type;model;name;reg_number;serial_number;year;min_scale;unit;max_scale;comment;interval;previous_verification;result;certificate
куст 209;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;265919;2022;0;Па;1,6;куст 209;24;13.09.2022;Годен;С-ГХЮ/13-09-2022/185745868
куст 209;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;265922;2022;0;Па;1,6;куст 209;24;13.09.2022;Годен;С-ГХЮ/13-09-2022/185745867
куст 209;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;158988;2022;0;Па;1,6;куст 209;24;13.09.2022;Годен; С-ГХЮ/13-09-2022/185745861
куст 209;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281861;2022;0;Па;16;куст 209;24;13.09.2022;Годен;С-ГХЮ/13-09-2022/185745863
куст 209;МОС2;КГС;РОСМА;ТМ3;Манометры показывающие;25913-08;281879;2022;0;Па;16;куст 209;24;13.09.2022;Годен;С-ГХЮ/13-09-2022/185745862
куст 209;МОС2;КГС;ЭЛЕМЕР;ТПУ 0304;Термопреобразователи универсальные;50519-17;50201211140;2021;-50;°С ;200;куст 209;60;09.02.2021;Годен; С-ВСП/09-02-2021/36254783
куст 209;МОС2;КГС; ЭЛЕМЕР;АИР-30МExd;Преобразователи давления измерительные ;67954-17;02150917;2021;0;Па;60;куст 209;60;12.01.2021;Годен; С-ВСП/12-01-2021/31530517
куст 209;МОС2;КГС;Rosemount;3051TG;Преобразователи давления измерительные;14061-10;4011717;2021;0;Па;60;куст 209;36;01.02.2021;Годен;С-БМ/01-02-2021/33887706
куст 209;МОС2;КГС;Rosemount;3051TG;Преобразователи давления измерительные;14061-10;4011681;2021;0;Па;60;куст 209;36;01.02.2021;Годен;С-БМ/01-02-2021/33887736
куст 209;Скважина №1;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210604666;2021;4244;м^(3)/ч;37562;ДП-019 №210310880, ДИ №210625263, ТПТ 1-4 100П №19719;24;22.03.2024;Годен;С-ГХЮ/22-03-2024/332524168
куст 209;Скважина №1;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210404372;2021;4244;м^(3)/ч;37562;ДП-019 №210210596,  ЭПУ №21061238;24;05.03.2023;Годен;С-ГХЮ/05-03-2023/239500130 
куст 209;Скважина №1;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210404424;2021;4244;м^(3)/ч;37562;ДП-019 №210310664,  ЭПУ №21061232;24;05.03.2023;Годен; С-ГХЮ/05-03-2023/239500129
куст 209;Скважина №1;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972E5PL;2021;0;Па;40;куст 209;24;13.09.2022;Годен; С-ГХЮ/13-09-2022/185745835
куст 209;Скважина №1;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972A62S;2021;0;Па;40;куст 209;24;21.09.2022;Годен; С-ГХЮ/21-09-2022/196198505
куст 209;Скважина №1;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972E5PJ;2021;0;Па;40;куст 209;24;13.09.2022;Годен;С-ГХЮ/13-09-2022/185745836
куст 209;Скважина №1;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972FQ4I;2021;0;Па;40;куст 209;24;13.09.2022;Годен; С-ГХЮ/13-09-2022/185745834 
куст 209;Скважина №1;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61936-15;007436;2021;0;Па;25;куст 209;60;12.08.2023;Годен;С-ДУС/12-08-2023/269537564
куст 209;Скважина №1;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61935-15;008246;2021;0;Па;25;куст 209;60;04.09.2023;Годен;С-ДУС/04-09-2023/275145498
куст 209;Скважина №1;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61936-15;007432;2021;0;Па;25;куст 209;60;12.08.2023;Годен; С-ДУС/12-08-2023/269537560
куст 209;Скважина №1;КГС; ТСПУ;014.50;Термопреобразователи с унифицированным выходным сигналом;46437-16;119;2021;-60;°С ;80;куст 209;48;01.04.2021;Годен; С-ВЫХ/01-04-2021/52679814
куст 209;Скважина №3;КГС;РОСМА;БТ-72.220 ;Термометры биметаллический;73393-18;none;2021;-30;°С ;70;куст 209;36;01.01.1990;Годен;Нет данных
куст 209;Скважина №1;КГС;РОСМА;БТ-72.220 ;Термометры биметаллический;73393-18;3037404;2021;-30;°С ;70;куст 209;36;13.09.2022;Годен;С-ГХЮ/13-09-2022/185745830 
куст 209;Скважина №2;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210504560;2021;4244;м^(3)/ч;37562;ДП-019 №210410807, ДИ №210625135, ТПТ 1-4 100П №16003;24;22.03.2024;Годен;С-ГХЮ/22-03-2024/332524166
куст 209;Скважина №2;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210404354;2021;4244;м^(3)/ч;37562;ДП-019 №210310687,  ЭПУ №21051190;24;05.03.2023;Годен;С-ГХЮ/05-03-2023/239500132
куст 209;Скважина №2;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210404362;2021;4244;м^(3)/ч;37562;ДП-019 №210310666,  ЭПУ №21051195;24;05.03.2023;Годен;С-ГХЮ/05-03-2023/239500135 
куст 209;Скважина №2;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972FQ3V;2021;0;Па;40;куст 209;24;18.09.2022;Годен;С-ГХЮ/18-09-2022/188495022 
куст 209;Скважина №2;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972A63A;2021;0;Па;40;куст 209;24;18.09.2022;Годен;С-ГХЮ/18-09-2022/188495023 
куст 209;Скважина №2;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972E5PI;2021;0;Па;40;куст 209;24;18.09.2022;Годен; С-ГХЮ/18-09-2022/188495021 
куст 209;Скважина №2;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972DBOL;2021;0;Па;40;куст 209;24;18.09.2022;Годен; С-ГХЮ/18-09-2022/188495020 
куст 209;Скважина №2;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61936-15;013083;2021;0;Па;25;куст 209;60;18.01.2024;Годен;С-ДУС/18-01-2024/309208335
куст 209;Скважина №2;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61936-15;013160;2021;0;Па;25;куст 209;60;23.01.2024;Годен; С-ДУС/23-01-2024/310715691
куст 209;Скважина №2;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61935-15;013120;2021;0;Па;25;куст 209;60;11.01.2024;Годен;С-ДУС/11-01-2024/307049208
куст 209;Скважина №2;КГС; ТСПУ;014.50;Термопреобразователи с унифицированным выходным сигналом;46437-16;137;2021;-60;°С ;80;куст 209;48;01.04.2021;Годен;С-ВЫХ/01-04-2021/52679786 
куст 209;Скважина №2;КГС;РОСМА;БТ-72.220 ;Термометры биметаллический;73393-18;3037403;2021;-30;°С ;70;куст 209;36;13.09.2022;Годен;С-ГХЮ/13-09-2022/185745831
куст 209;Скважина №3;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210504566;2021;4244;м^(3)/ч;37562;ДП-019 №210410819, ДИ №210625173, ТПТ 1-4 100П №16007;24;22.03.2024;Годен; С-ГХЮ/22-03-2024/332524167 
куст 209;Скважина №3;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210404401;2021;4244;м^(3)/ч;37562;ДП-019 №210310649,  ЭПУ №21061236;24;05.03.2023;Годен;С-ГХЮ/05-03-2023/239500144
куст 209;Скважина №3;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210304332;2021;4244;м^(3)/ч;37562;ДП-019 №210210588,  ЭПУ №21061230;24;05.03.2023;Годен; С-ГХЮ/05-03-2023/239500143
куст 209;Скважина №3;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972A61G;2021;0;Па;40;куст 209;24;27.01.2021;Годен;С-ГПЕ/27-01-2021/32392503
куст 209;Скважина №3;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972DBOC;2021;0;Па;40;куст 209;24;18.09.2022;Годен;С-ГХЮ/18-09-2022/188495027
куст 209;Скважина №3;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972D80N;2021;0;Па;40;куст 209;24;18.09.2022;Годен; С-ГХЮ/18-09-2022/188495025 
куст 209;Скважина №3;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972HQB0;2021;0;Па;40;куст 209;24;18.09.2022;Годен; С-ГХЮ/18-09-2022/188495024
куст 209;Скважина №3;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61935-15;013046;2021;0;Па;25;куст 209;60;11.01.2024;Годен;С-ДУС/11-01-2024/307016635
куст 209;Скважина №3;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61935-15;013105;2021;0;Па;25;куст 209;60;11.01.2024;Годен;С-ДУС/11-01-2024/307052331
куст 209;Скважина №3;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61935-15;013077;2021;0;Па;25;куст 209;60;10.01.2024;Годен;С-ДУС/10-01-2024/306280563
куст 209;Скважина №3;КГС; ТСПУ;014.50;Термопреобразователи с унифицированным выходным сигналом;46437-16;134;2021;-60;°С ;80;куст 209;48;01.04.2021;Годен; С-ВЫХ/01-04-2021/52679790
куст 209;Скважина №4;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210504559;2021;4244;м^(3)/ч;37562;ДП-019 №210410804, ДИ №21062518, ТПТ 1-4 100П №16010;24;22.03.2024;Годен; С-ГХЮ/22-03-2024/332524164
куст 209;Скважина №4;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210404415;2021;4244;м^(3)/ч;37562;ДП-019 №210210585,  ЭПУ №21061239;24;05.03.2023;Годен; С-ГХЮ/05-03-2023/239500147
куст 209;Скважина №4;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210404425;2021;4244;м^(3)/ч;37562;ДП-019 №210310662,  ЭПУ №21061233;24;05.03.2023;Годен; С-ГХЮ/05-03-2023/239500146
куст 209;Скважина №4;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972FQ3Q;2021;0;Па;40;куст 209;24;15.09.2022;Годен; С-ГХЮ/15-09-2022/186965795
куст 209;Скважина №4;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972HQB1;2021;0;Па;40;куст 209;24;15.09.2022;Годен; С-ГХЮ/15-09-2022/186965794
куст 209;Скважина №4;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972FQ3R;2021;0;Па;40;куст 209;24;15.09.2022;Годен; С-ГХЮ/15-09-2022/186965792
куст 209;Скважина №4;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972IYWL;2021;0;Па;40;куст 209;24;15.09.2022;Годен;С-ГХЮ/15-09-2022/186965793
куст 209;Скважина №4;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61936-15;007434;2021;0;Па;25;куст 209;60;12.08.2023;Годен;С-ДУС/12-08-2023/269537562
куст 209;Скважина №4;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61936-15;013089;2021;0;Па;25;куст 209;60;18.01.2024;Годен;С-ДУС/18-01-2024/309208757
куст 209;Скважина №4;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61935-15;013095;2021;0;Па;25;куст 209;60;29.02.2024;Годен;С-ДУС/29-02-2024/319978608
куст 209;Скважина №4;КГС; ТСПУ;014.50;Термопреобразователи с унифицированным выходным сигналом;46437-16;144;2021;-60;°С ;80;куст 209;48;01.04.2021;Годен;С-ВЫХ/01-04-2021/52679776 
куст 209;Скважина №4;КГС;РОСМА;БТ-72.220 ;Термометры биметаллический;73393-18;3037420;2021;-30;°С ;70;куст 209;36;18.09.2022;Годен;С-ГХЮ/18-09-2022/188495030 
куст 209;Линия факела;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210304277;2021;4244;м^(3)/ч;37562;ДП-019 №210210630, ДИ №210324826, ТПТ 1-4 100П №16068;24;22.03.2024;Годен;С-ГХЮ/22-03-2024/332524163
куст 209;СПИ факела;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;89723RHK;2021;0;Па;40;куст 209;24;21.09.2022;Годен;С-ГХЮ/21-09-2022/196198502
куст 209;СПИ факела;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;89723RHT;2021;0;Па;40;куст 209;24;21.09.2022;Годен;С-ГХЮ/21-09-2022/196198503 
куст 209;СПИ факела;КГС;СДВ-SMART;none;Преобразователи давления измерительные;61935-15;012807;2021;0;Па;600;куст 209;60;21.02.2024;Годен;С-ДУС/21-02-2024/318490236
куст 209;СПИ факела;КГС;ПДК;ПДК-ВО-И-10М;Преобразователь давления корабельный;37031-18;1K017711;2021;0;Па;10;куст 209;36;13.08.2021;Годен;С-СП/13-08-2021/87343566 
куст 209;Коллектор газа;КГС; ТСМУ;011.151;Преобразователи температуры программируемые;71221-18;4;2021;-70;°С ;200;куст 209;60;02.02.2021;Годен;С-ВЫХ/02-02-2021/34070396
куст 209;СПИ факела;КГС;РОСМА;БТ5;Термометры биметаллический;73393-18;C0424433;2022;-30;°С ;70;куст 209;36;26.08.2022;Годен; С-ДЛЮ/26-08-2022/181433454
куст 209;Коллектор метанола;КГС;ПДК;ПДК-ВО-И-25М0-А-2-М20-Н-01-Д20;Преобразователь давления корабельный;37031-18;1K017712;2021;0;Па;25;куст 209;36;13.08.2021;Годен;С-СП/13-08-2021/87343565
куст 209;Коллектор метанола;КГС;ПДК;ПДК-ВО-И-25М0-А-2-М20-Н-01-Д20;Преобразователь давления корабельный;37031-18;1K017713;2021;0;Па;25;куст 209;36;13.08.2021;Годен;С-СП/13-08-2021/87343564
куст 209;Коллектор газа;КГС;ПДК;ПДК-ВО-И-25М0-А-2-М20-Н-01-Д20;Преобразователь давления корабельный;37031-18;1K017714;2021;0;Па;25;куст 209;36;13.08.2021;Годен;С-СП/13-08-2021/87343563
куст 209;Коллектор газа;КГС;ПДК;ПДК-ВО-И-25М0-А-2-М20-Н-01-Д20;Преобразователь давления корабельный;37031-18;1K017715;2021;0;Па;25;куст 209;36;13.08.2021;Годен;С-СП/13-08-2021/87343562
куст 209;Линия факела;КГС;МП;4-УУХЛ1; Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;212001729;2021;0;Па;25;куст 209;24;17.06.2024;Годен;С-БП/17-06-2024/346638553
куст 209;Линия факела;КГС;МП;4-УУХЛ1; Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;212001456;2021;0;Па;10;куст 209;24;17.06.2024;Годен; С-БП/17-06-2024/346638556
куст 209;Линия факела;КГС;МП;4-УУХЛ1; Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;212001755;2021;0;Па;25;куст 209;24;17.06.2024;Годен;С-БП/17-06-2024/346638552
куст 209;Линия факела;КГС;МП;4-Уф БС УХЛ1; Манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;716201024A07;2022;0;Па;25;куст 209;24;17.05.2022;Годен;С-ГГИ/17-05-2022/156694538
куст 209;Коллектор газа;КГС;МП;4-УУХЛ1; Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;212001722;2021;0;Па;25;куст 209;24;17.06.2024;Годен;С-БП/17-06-2024/346638554
куст 209;Коллектор газа;КГС;МП;4-УУХЛ1; Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;212001721;2021;0;Па;25;куст 209;24;17.06.2024;Годен;С-БП/17-06-2024/346638555
куст 209;Скважина №1;КГС;МП;4-Уф БС УХЛ1; Манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;735417280A17;2023;0;Па;40;куст 209;24;07.12.2023;Годен; С-ГГИ/07-12-2023/304098874
куст 209;Скважина №1;КГС;МП;4-Уф БС УХЛ1; Манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;735417280A10;2023;0;Па;40;куст 209;24;07.12.2023;Годен;С-ГГИ/07-12-2023/304098878
куст 209;Скважина №2;КГС;МП;4-УУ2; Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;1997378;2019;0;Па;40;куст 209;24;21.09.2022;Годен;С-ГХЮ/21-09-2022/196198491
куст 209;Скважина №2;КГС;ДМ;ДМ8008-Вуф;Манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры; 60168-15;221205539B33;2023;0;Па;25;куст 209;24;28.07.2023;Годен;С-ГГИ/28-07-2023/268296165 
куст 209;Скважина №2;КГС;РОСМА;ТМ6;Манометры показывающие;25913-08;H0643082;2022;0;Па;40;куст 209;24;26.09.2022;Годен;С-ДЛЮ/26-09-2022/188850822
куст 209;Скважина №3;КГС;РОСМА;ТМ6;Манометры показывающие;25913-08;H0646946;2022;0;Па;40;куст 209;24;26.09.2022;Годен;С-ДЛЮ/26-09-2022/188850793
куст 209;Скважина №3;КГС;РОСМА;ТМ6;Манометры показывающие;25913-08;H0647054;2022;0;Па;40;куст 209;24;26.09.2022;Годен;С-ДЛЮ/26-09-2022/188850821
куст 209;Скважина №3;КГС;ДМ;ДМ8008-Вуф;Манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры; 60168-15;230607691B58;2023;0;Па;40;куст 209;24;07.08.2023;Годен; С-ГГИ/07-08-2023/273892460 
куст 209;Скважина №3;КГС;ДМ;ДМ8008-Вуф;Манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры; 60168-15;221205539B80;2023;0;Па;25;куст 209;24;28.07.2023;Годен; С-ГГИ/28-07-2023/268296161
куст 209;Скважина №3;КГС;МП;4-УУ2; Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;2085384;2020;0;Па;40;куст 209;24;21.09.2022;Годен;С-ГХЮ/21-09-2022/196198496
куст 209;Скважина №4;КГС;ДМ;ДМ8008-Вуф;Манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры; 60168-15;221205539B06;2023;0;Па;25;куст 209;24;28.07.2023;Годен;С-ГГИ/28-07-2023/268296169 
куст 209;Скважина №4;КГС;МП;ТИ-У3; Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;26803-11;40M103;2021;0;Па;40;куст 209;12;28.08.2023;Годен;С-БП/28-08-2023/273396728
куст 209;Скважина №4;КГС;МП;И-У2; Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;40M085;2021;0;Па;40;куст 209;24;28.08.2023;Годен;С-БП/28-08-2023/273303271 
куст 209;Скважина №4;КГС;МП;4-Уф БС УХЛ1; Манометры, вакуумметры, мановакуумметры, напоромеры, тягомеры и тягонапоромеры;60168-15;2768326;2024;0;Па;40;куст 209;24;05.02.2024;Годен; С-ГГИ/05-02-2024/317813587 
куст 209;Скважина №4;КГС;МП;4-УУ2; Манометры избыточного давления, вакуумметры и мановакуумметры показывающие;10135-15;2085416;2020;0;Па;40;куст 209;24;21.09.2022;Годен;С-ГХЮ/21-09-2022/196198498
куст 209;Скважина №4;КГС;РОСМА;ТМ6;Манометры показывающие;25913-08;H0643017;2022;0;Па;40;куст 209;24;26.09.2022;Годен;С-ДЛЮ/26-09-2022/188850845
куст 207;Линия факела;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;210404515;2021;4244;м^(3)/ч;37562;ДП-019 №210610684,  ЭПУ №21081287;24;15.06.2023;Годен;С-ГХЮ/15-06-2023/255521064 
куст 207;Линия факела;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8971NU5U;2021;0;Па;40;куст 207;24;15.06.2023;Годен; С-ГХЮ/15-06-2023/255521063
куст 207;Линия факела;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;89723RHH;2021;0;Па;40;куст 207;24;15.06.2023;Годен;С-ГХЮ/15-06-2023/255521062
куст 207;Скважина №1;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;201204067;2021;4244;м^(3)/ч;37562;ДП-019 №21011050,  ЭПУ №21051198;24;15.06.2023;Годен;С-ГХЮ/15-06-2023/255521074
куст 207;Скважина №1;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;201204071;2021;4244;м^(3)/ч;37562;ДП-019 №210110498, ЭПУ №21051202;24;15.06.2023;Годен;С-ГХЮ/15-06-2023/255521073
куст 207;Скважина №1;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972A62Q;2021;0;Па;40;куст 207;24;15.06.2023;Годен;С-ГХЮ/15-06-2023/255521049
куст 207;Скважина №1;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972A61E;2021;0;Па;40;куст 207;24;15.06.2023;Годен; С-ГХЮ/15-06-2023/255521051
куст 207;Скважина №1;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972A61A;2021;0;Па;40;куст 207;24;15.06.2023;Годен;С-ГХЮ/15-06-2023/255521050
куст 207;Скважина №1;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972A63H;2021;0;Па;40;куст 207;24;15.06.2023;Годен; С-ГХЮ/15-06-2023/255521048
куст 207;Скважина №2;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;201204078;2021;4244;м^(3)/ч;37562;ДП-019 №210110487,  ЭПУ №21051194;24;15.06.2023;Годен; С-ГХЮ/15-06-2023/255521080
куст 207;Скважина №2;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;89719MBG;2021;0;Па;40;куст 207;24;15.06.2023;Годен;С-ГХЮ/15-06-2023/255521044
куст 207;Скважина №2;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972A61H;2021;0;Па;40;куст 207;24;15.06.2023;Годен;С-ГХЮ/15-06-2023/255521045
куст 207;Скважина №2;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972A63M;2021;0;Па;40;куст 207;24;15.06.2023;Годен;С-ГХЮ/15-06-2023/255521046
куст 207;Скважина №2;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972A626;2021;0;Па;40;куст 207;24;15.06.2023;Годен; С-ГХЮ/15-06-2023/255521047
куст 207;Скважина №3;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;201204201;2021;4244;м^(3)/ч;37562;ДП-019 №210110504,  ЭПУ №21031124;24;15.06.2023;Годен; С-ГХЮ/15-06-2023/255521072 
куст 207;Скважина №3;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;201204202;2021;4244;м^(3)/ч;37562;ДП-019 №210110525,  ЭПУ №21041142;24;15.06.2023;Годен;С-ГХЮ/15-06-2023/255521071
куст 207;Скважина №3;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;89725GPM;2021;0;Па;40;куст 207;24;15.06.2023;Годен; С-ГХЮ/15-06-2023/255521043
куст 207;Скважина №3;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8971K36E;2021;0;Па;40;куст 207;24;15.06.2023;Годен;С-ГХЮ/15-06-2023/255521042
куст 207;Скважина №3;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8971NU2U;2021;0;Па;40;куст 207;24;15.06.2023;Годен;С-ГХЮ/15-06-2023/255521041 
куст 207;Скважина №3;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;89723RI4;2021;0;Па;40;куст 207;24;15.06.2023;Годен; С-ГХЮ/15-06-2023/255521040
куст 207;Скважина №4;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;201204223;2021;4244;м^(3)/ч;37562;ДП-019 №210110506,  ЭПУ №21041137;24;15.06.2023;Годен; С-ГХЮ/15-06-2023/255521076
куст 207;Скважина №4;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;201204146;2021;4244;м^(3)/ч;37562;ДП-019 №210110484,  ЭПУ №21041149;24;15.06.2023;Годен;С-ГХЮ/15-06-2023/255521075
куст 207;Скважина №4;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8971NV3I;2021;0;Па;40;куст 207;24;17.09.2020;Годен;202-2829-20
куст 207;Скважина №4;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;89723RIB;2021;0;Па;40;куст 207;24;15.06.2023;Годен; С-ГХЮ/15-06-2023/255521029 
куст 207;Скважина №4;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;89725GPO;2021;0;Па;40;куст 207;24;15.06.2023;Годен;С-ГХЮ/15-06-2023/255521027 
куст 207;Скважина №4;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;89723RIH;2021;0;Па;40;куст 207;24;15.06.2023;Годен; С-ГХЮ/15-06-2023/255521026
куст 207;Скважина №5;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;201204128;2021;4244;м^(3)/ч;37562;ДП-019 №210110497,  ЭПУ №21051197;24;15.06.2023;Годен;С-ГХЮ/15-06-2023/255521070
куст 207;Скважина №5;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972A619;2021;0;Па;40;куст 207;24;15.06.2023;Годен;С-ГХЮ/15-06-2023/255521023 
куст 207;Скважина №5;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8971K36H;2021;0;Па;40;куст 207;24;15.06.2023;Годен;С-ГХЮ/15-06-2023/255521022 
куст 207;Скважина №5;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972A61R;2021;0;Па;40;куст 207;24;15.06.2023;Годен;С-ГХЮ/15-06-2023/255521021
куст 207;Скважина №5;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972A633;2021;0;Па;40;куст 207;24;15.06.2023;Годен;С-ГХЮ/15-06-2023/255521020
куст 207;Скважина №6;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;201204077;2021;4244;м^(3)/ч;37562;ДП-019 №210110511,  ЭПУ №21051201;24;15.06.2023;Годен; С-ГХЮ/15-06-2023/255521067
куст 207;МОС1;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;89726CYN;2021;0;Па;4;куст 207;24;01.01.1990;Годен;Нет данных
куст 207;Скважина №6;КГС; ГиперФлоу;3Пм; Датчики комплексные с вычислителем расхода;15646-19;201204035;2021;4244;м^(3)/ч;37562;ДП-019 №210110489,  ЭПУ №21051205;24;15.06.2023;Годен;С-ГХЮ/15-06-2023/255521066
куст 207;Скважина №6;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;8972A61D;2021;0;Па;40;куст 207;24;15.06.2023;Годен;С-ГХЮ/15-06-2023/255521007
куст 207;Скважина №6;КГС;WIKA;233.50; Манометры деформационные с трубчатой пружиной;55984-13;89719MAI;2021;0;Па;40;куст 207;24;15.06.2023;Годен;С-ГХЮ/15-06-2023/255521006
