position;location;teg;type;model;name;reg_number;serial_number;year;min_scale;unit;max_scale;comment;interval;previous_verification;result;certificate
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210031541;2021;0;А;25;БКТП;24;13.10.2022;Годен;С-БП/13-10-2022/192931414
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210031537;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192455968
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210031385;2021;0;А;25;БКТП;24;11.10.2022;Годен;С-БП/11-10-2022/192120663
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210029978;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192456048
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210029977;2021;0;А;25;БКТП;24;13.10.2022;Годен;С-БП/13-10-2022/192931419
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210029975;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192456049
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210029974;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192456071
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210029973;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192931358
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210029972;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192931489
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210029971;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192931359
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210029970;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192931487
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210029969;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192931355
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210029968;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192931357
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210029863;2021;0;А;25;БКТП;24;13.10.2022;Годен;С-БП/13-10-2022/192931412
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210029852;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192931486
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210029838;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192456051
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210029827;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192931531
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210029826;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192456023
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210029824;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192455964
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210029822;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192456050
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210029819;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192931488
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210029818;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192456047
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210029793;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192455969
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210029791;2021;0;А;25;БКТП;24;13.10.2022;Годен;С-БП/13-10-2022/192931423
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210029790;2021;0;А;25;БКТП;24;13.10.2022;Годен;С-БП/13-10-2022/192931416
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210029752;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192931360
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210029747;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192931529
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210029734;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192931528
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210029731;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192456052
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210029708;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192931485
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210029707;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192931530
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210029703;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192456070
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210029701;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192456053
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210029686;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192456057
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210029503;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192456032
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210029341;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192931356
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210029234;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192455970
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210029227;2021;0;А;25;БКТП;24;13.10.2022;Годен;С-БП/13-10-2022/192931420
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210029070;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192931495
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210029001;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192455971
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210028971;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192455902
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210028940;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192455967
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210028932;2021;0;А;25;БКТП;24;13.10.2022;Годен;С-БП/13-10-2022/192931417
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210028928;2021;0;А;25;БКТП;24;13.10.2022;Годен;С-БП/13-10-2022/192931413
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210027240;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192456027
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210027238;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192456025
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210027236;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192455931
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210027233;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192456069
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210026991;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192456118
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210023928;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192456165
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210022873;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192456030
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210022869;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192456067
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210022868;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192456026
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210022867;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192456068
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210022858;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192456021
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210022857;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192456163
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210022856;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192456028
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210022757;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192455900
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210022755;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192456166
БКТП;;; Ц42,Э42;none;Микроамперметры, миллиамперметры, амперметры и вольметры щитовые;69582-17;210022752;2021;0;А;25;БКТП;24;12.10.2022;Годен;С-БП/12-10-2022/192456157
