position;location;teg;type;model;name;reg_number;serial_number;year;min_scale;unit;max_scale;comment;interval;previous_verification;result;certificate
ГП301;;;Микросенс;М6.L; Газоанализаторы портативные;81893-21;044582;2023;0;%НКПР;100;пг;12;23.08.2023;Годен; С-ЕВП/23-08-2023/274014087
ГП301;;;Микросенс;М6.L; Газоанализаторы портативные;81893-21;044583;2023;0;%НКПР;100;пг;12;23.08.2023;Годен;С-ЕВП/23-08-2023/274014086 
ГП301;;;Микросенс;М6.L; Газоанализаторы портативные;81893-21;044584;2023;0;%НКПР;100;пг;12;23.08.2023;Годен;С-ЕВП/23-08-2023/274014085
ГП301;;;Микросенс;М6.L; Газоанализаторы портативные;81893-21;044586;2023;0;%НКПР;100;пг;12;23.08.2023;Годен; С-ЕВП/23-08-2023/274014083 
ГП301;;;Микросенс;М3 (PID); Газоанализаторы портативные;70544-18;044541;2023;0;%НКПР;100;дг;12;29.05.2024;Годен;С-БП/29-05-2024/343164529
ГП301;;;Микросенс;М3 (PID); Газоанализаторы портативные;70544-18;044551;2023;0;%НКПР;100;ПГ?, укпг-3;12;29.05.2024;Годен;С-БП/29-05-2024/343164558
ГП301;;;Микросенс;М3 (PID); Газоанализаторы портативные;70544-18;044553;2023;0;%НКПР;100;;12;29.05.2024;Годен;С-БП/29-05-2024/343164537
ГП301;;;Микросенс;М3 (PID); Газоанализаторы портативные;70544-18;044559;2023;0;%НКПР;100;ДГ;12;29.05.2024;Годен; С-БП/29-05-2024/343164545
ГП301;;;Микросенс;М3 (PID); Газоанализаторы портативные;70544-18;044561;2023;0;%НКПР;100;цдкс;12; 29.07.2024;Годен;С-БП/29-07-2024/358615415
ГП301;;;Микросенс;М3 (PID); Газоанализаторы портативные;70544-18;044576;2023;0;%НКПР;100;дг;12; 29.07.2024;Годен;С-БП/29-07-2024/358615410 
ГП301;;;Микросенс;М3 (PID); Газоанализаторы портативные;70544-18;044577;2023;0;%НКПР;100;эвс;12;26.08.2024;Годен;С-БП/26-08-2024/365163002 
ГП301;;;Микросенс;М3 (PID); Газоанализаторы портативные;70544-18;044578;2023;0;%НКПР;100;пг;12; 29.07.2024;Годен;С-БП/29-07-2024/358615413
ГП301;;;Микросенс;М6.L; Газоанализаторы портативные;81893-21;044580;2023;0;%НКПР;100;пг;12;05.08.2024;Не годен; И-АШ/05-08-2024/360201024
ГП301;;;Микросенс;М6.L; Газоанализаторы портативные;81893-21;044585;2023;0;%НКПР;100;пг;12;05.08.2024;Не годен; И-АШ/05-08-2024/360201026
ГП301;;;Микросенс;М6.L; Газоанализаторы портативные;81893-21;044592;2023;0;%НКПР;100;пг;12;05.08.2024;Не годен; И-АШ/05-08-2024/360201025
ГП301;;;Микросенс;М6.L; Газоанализаторы портативные;81893-21;044595;2023;0;%НКПР;100;УКПГ-1;12;13.07.2023;Годен;С-ЕВП/13-07-2023/263668096
ГП301;;;Микросенс;М6.L; Газоанализаторы портативные;81893-21;044596;2023;0;%НКПР;100;пг;12;05.08.2024;Не годен;И-АШ/05-08-2024/360201027 
ГП301;;;Микросенс;М6.L; Газоанализаторы портативные;81893-21;044597;2023;0;%НКПР;100;УКПГ-1;12;13.07.2023;Годен;С-ЕВП/13-07-2023/263668094 
ГП301;;;Микросенс;М6.L; Газоанализаторы портативные;81893-21;044598;2023;0;%НКПР;100;УКПГ-1;12;13.07.2023;Годен;С-ЕВП/13-07-2023/263668093
ГП9;Блок-бокс подготовки газа на собственные нужды (УКПГ-2);;РОСМА;БТ51.211(0-120 °С) М20х1,5.64.1,5;Термометр биметаллический;73393-18;С0154121;2021;0;°С;120;ГП9;36;16.09.2022;Годен;С-ГХЮ/16-09-2022/187678307
ГП9;Блок-бокс подготовки газа на собственные нужды (УКПГ-2);;РОСМА;БТ51.211(0-120°С) М20х1,5.100.1,5;Термометр биметаллический;73393-18;С0151952;2021;0;°С;120;ГП9;36;16.09.2022;Годен; С-ГХЮ/16-09-2022/187678306
БКТП;;;ТС, ТСН, ТСМ, ТСВ;none;Трансформаторы тока ;26100-03;КО286;2021;40;А;5000;БКТП;48;26.10.2022;Годен;С-БП/26-10-2022/196912059
БКТП;;;ТС, ТСН, ТСМ, ТСВ;none;Трансформаторы тока ;26100-03;КО274;2021;40;А;5000;БКТП;48;26.10.2022;Годен;С-БП/26-10-2022/196912057
БКТП;;;ТС, ТСН, ТСМ, ТСВ;none;Трансформаторы тока ;26100-03;КО265;2021;40;А;5000;БКТП;48;26.10.2022;Годен;С-БП/26-10-2022/196912058
ГП28;Блок разделителя насыщенного метанола 40Р-1/2;LG 31.2а;РИЗУР;NBK-1-ББ-Ф-E/50/16--1450/0...1330-4-C-С-0-1/М/0-И-688,8/1,05/100 (А);Указатель уровня байпасный;none;КИ1383-9-2;2021;0;мм;1250;ГП28;0;01.01.1990;Годен;Не поверяется
ГП28;Блок разделителя насыщенного метанола 40Р-1/1;LG 31.2а;РИЗУР;NBK-1-ББ-Ф-E/50/16--1450/0...1330-4-C-С-0-1/М/0-И-688,8/1,05/100 (А);Указатель уровня байпасный;none;КИ1383-9-1;2021;0;мм;1250;ГП28;0;01.01.1990;Годен;Не поверяется
ГП33;Блок емкости аварийной 30Е-3/2;LG 24.1;РИЗУР;"NBK-1-ББ-С -2100/2000-4-КЗ/G 1/2""-С-0-1/М/0-И-525/3,5/270 (А)";Байпасный указатель-индикатор уровня;none;КИ1383-8-3;2021;0;мм;1450;ГП33;0;01.01.1990;Годен;Не поверяется
ГП33;Блок емкости аварийной 30Е-3/3;LG 24.1;РИЗУР;"NBK-1-ББ-С -2100/2000-4-КЗ/G 1/2""-С-0-1/М/0-И-525/3,5/270 (А)";Байпасный указатель-индикатор уровня;none;КИ1383-8-2;2021;0;мм;1450;ГП33;0;01.01.1990;Годен;Не поверяется
ГП33;Блок емкости аварийной 30Е-3/1;LG 24.1;РИЗУР;"NBK-1-ББ-С -2100/2000-4-КЗ/G 1/2""-С-0-1/М/0-И-525/3,5/270 (А)";Байпасный указатель-индикатор уровня;none;КИ1383-8-1;2021;0;мм;1450;ГП33;0;01.01.1990;Годен;Не поверяется
ГП28;Блок разделителя насыщенного метанола 40Р-1/1;LG 31.4а;РИЗУР;NBK-1-ББ-Ф-E/50/16--850/450/0...700-4-C-С-0-2/М/0-И-688,8/1,05/100 (А);Указатель уровня байпасный;none;КИ1383-10-2;2022;0;мм;1100;ГП28;0;01.01.1990;Годен;Не поверяется
ГП28;Блок разделителя насыщенного метанола 40Р-1/2;LG 31.4а;РИЗУР;NBK-1-ББ-Ф-E/50/16--850/450/0...700-4-C-С-0-2/М/0-И-688,8/1,05/100 (А);Указатель уровня байпасный;none;КИ1383-10-1;2022;0;мм;1100;ГП28;0;01.01.1990;Годен;Не поверяется
ГП30;Теплопункт;б/н;РОСМА;БТ3;Термометр биметаллический;73393-18;В0092966;2021;-30;°С;50;ГП30;36;18.02.2023;Годен;С-БПМ/24-09-2021/97294244
ГП52;Котельная;б/н;РОСМА;БТ51.211(0-120°С) G1/2.46.1,5;Термометр биметаллический ;73393-18;В0052796   ;2021;0;°С;120;ГП52;36;17.11.2021;Годен;С-ДЛЮ/17-11-2021/109925506
ГП52;Котельная;б/н;РОСМА;БТ51.211(0-120°С) G1/2.46.1,5;Термометр биметаллический ;73393-18;В0052612;2021;0;°С;120;ГП52;36;21.09.2022;Годен;С-БП/21-09-2022/188543433
ГП30;Теплопункт;б/н;РОСМА;БТ4;Термометр биметаллический;73393-18;В0043188;2021;0;°С;100;ГП30;36;09.02.2023;Годен;С-БПМ/24-09-2021/97294245
ГП30;Теплопункт;б/н;РОСМА;БТ4;Термометр биметаллический;73393-18;В0043070;2021;0;°С;100;ГП30;36;18.02.2023;Годен;С-БПМ/24-09-2021/97294250
ГП30;Теплопункт;б/н;РОСМА;БТ4;Термометр биметаллический;73393-18;В0042458;2021;0;°С;100;ГП30;36;09.02.2023;Годен;С-БПМ/24-09-2021/97294251
ГП30;Теплопункт;б/н;РОСМА;БТ4;Термометр биметаллический;73393-18;В0042454;2021;0;°С;100;ГП30;36;09.02.2023;Годен;С-БПМ/24-09-2021/97294239
ГП9;Блок-бокс подготовки газа на собственные нужды (УКПГ-2);Т8.3-3;РОСМА;БТ51.211 (0…+250 °С) М20х1,5.150.1,5;Термометр биметаллический;73393-18;В0015467;2021;0;°С;250;ГП9;36;23.11.2021;Годен; С-ДЛЮ/23-11-2021/111688424
ГП9;Блок-бокс подготовки газа на собственные нужды (УКПГ-2);Т8.3-1;РОСМА;БТ51.211 (0…+250 °С) М20х1,5.150.1,5;Термометр биметаллический;73393-18;В0015261;2021;0;°С;250;ГП9;36;16.09.2022;Годен;С-ГХЮ/16-09-2022/187678311
ГП9;Блок-бокс подготовки газа на собственные нужды (УКПГ-2);Т8.3-2;РОСМА;БТ51.211 (0…+250 °С) М20х1,5.150.1,5;Термометр биметаллический;73393-18;В0015251;2021;0;°С;250;ГП9;36;23.11.2021;Годен;С-ДЛЮ/23-11-2021/111688419
ГП52;Котельная;б/н;РОСМА;БТ51.211(0-120°С) G1/2.46.1,5;Термометр биметаллический ;73393-18;В0006819;2021;0;°С;120;ГП52;36;17.11.2021;Годен;С-ДЛЮ/17-11-2021/109925444
ГП52;Котельная;б/н;РОСМА;БТ51.211(0-120°С) G1/2.46.1,5;Термометр биметаллический ;73393-18;В0006791;2021;0;°С;120;ГП52;36;12.03.2023;Годен;С-ГХЮ/12-03-2023/231661840
ГП52;Котельная;б/н;РОСМА;БТ51.211(0-120°С) G1/2.46.1,5;Термометр биметаллический ;73393-18;В0006077;2021;0;°С;120;ГП52;36;17.11.2021;Годен;С-ДЛЮ/17-11-2021/109925480
ГП52;Котельная;б/н;РОСМА;БТ51.211(0-120°С) G1/2.46.1,5;Термометр биметаллический ;73393-18;В0005188;2021;0;°С;120;ГП52;36;17.11.2021;Годен;С-ДЛЮ/17-11-2021/109925485
ГП304;;;СДВ-И;none; Преобразователи давления измерительные;28313-11;А728098;2021;0;Па;1,6;304;60;04.06.2021;Годен;С-ДУС/04-06-2021/69534706
ГП304;;;СДВ-И;none; Преобразователи давления измерительные;28313-11;А728097;2021;0;Па;1,6;304;60;04.06.2021;Годен;С-ДУС/04-06-2021/69534707
ГП32;Блок насосов орошения 30Н-2/2;PDT 22.1;EJA110E;JMS5J-714ED/GS21/HG/VR/БКН5-115-06/Кв28/EP РФ;Преобразователь давления;66959-17;Y2X800140;2021;0;Па;25;ГП32;60;23.06..2021;Годен;С-ВЯЫ/23-06-2021/72853093 
ГП32;Блок насосов орошения 30Н-2/1;PDT 22.2;EJA110E;JMS5J-714ED/GS21/HG/VR/БКН5-115-06/Кв28/EP РФ;Преобразователь давления;66959-17;Y2X800138;2021;0;Па;25;ГП32;60;23.06..2021;Годен;С-ВЯЫ/23-06-2021/72853095
ГП32;Блок насосов орошения 30Н-2/2;PT 22.2;EJA530E;JCS9N-014EL/GS21/VR/БКН2-19/Кв28/EP РФ;Преобразователь давления измерительный;66959-17;Y2X800137;2021;0;Па;1,6;ГП32;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853096 
ГП32;Блок насосов орошения 30Н-2/1;PDT 22.1;EJA110E;JMS5J-714ED/GS21/HG/VR/БКН5-115-06/Кв28/EP РФ;Преобразователь давления;66959-17;Y2X800136;2021;0;Па;25;ГП32;60;23.06..2021;Годен;С-ВЯЫ/23-06-2021/72853097 
ГП32;Блок насосов орошения 30Н-2/3;PDT 22.1;EJA110E;JMS5J-714ED/GS21/HG/VR/БКН5-115-06/Кв28/EP РФ;Преобразователь давления;66959-17;Y2X800135;2021;0;Па;25;ГП32;60;23.06..2021;Годен;С-ВЯЫ/23-06-2021/72853098 
ГП32;Блок насосов циркулирующей жидкости УСК 30Н-1/3;PDT 21.1;EJA110E;JMS5J-714ED/GS21/HG/VR/БКН5-115-06/Кв28/EP РФ;Преобразователь давления;66959-17;Y2X800134;2021;0;Па;25;ГП32;60;23.06..2021;Годен;С-ВЯЫ/23-06-2021/72853099 
ГП32;Блок насосов циркулирующей жидкости УСК 30Н-1/1;PDT 21.3;EJA110E;JMS5J-714ED/GS21/HG/VR/БКН5-115-06/Кв28/EP РФ;Преобразователь давления;66959-17;Y2X800133;2021;0;Па;25;ГП32;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853100
ГП32;Блок насосов циркулирующей жидкости УСК 30Н-1/3;PDT 21.3;EJA110E;JMS5J-714ED/GS21/HG/VR/БКН5-115-06/Кв28/EP РФ;Преобразователь давления;66959-17;Y2X800132;2021;0;Па;25;ГП32;60;23.06..2021;Годен;С-ВЯЫ/23-06-2021/72853101 
ГП32;Блок насосов циркулирующей жидкости УСК 30Н-1/2;PDT 21.3;EJA110E;JMS5J-714ED/GS21/HG/VR/БКН5-115-06/Кв28/EP РФ;Преобразователь давления;66959-17;Y2X800131;2021;0;Па;25;ГП32;60;23.06..2021;Годен;С-ВЯЫ/23-06-2021/72853102 
ГП32;Блок насосов циркулирующей жидкости УСК 30Н-1/1;PT 21.2;EJA530E;JCS9N-014EL/GS21/VR/БКН2-19/Кв28/EP РФ;Преобразователь давления измерительный;66959-17;Y2X800130;2021;0;Па;1,6;ГП32;60;23.06..2021;Годен;С-ВЯЫ/23-06-2021/72853103 
ГП32;Блок насосов циркулирующей жидкости УСК 30Н-1/2;PDT 21.2;EJA110E;JMS5J-714ED/GS21/HG/VR/БКН5-115-06/Кв28/EP РФ;Преобразователь давления;66959-17;Y2X800129;2021;0;Па;25;ГП32;60;23.06..2021;Годен;С-ВЯЫ/23-06-2021/72853104 
ГП32;Блок насосов циркулирующей жидкости УСК 30Н-1/3;PT 21.2;EJA530E;JCS9N-014EL/GS21/VR/БКН2-19/Кв28/EP РФ;Преобразователь давления измерительный;66959-17;Y2X800128;2021;0;Па;6;ГП32;60;23.06..2021;Годен;С-ВЯЫ/23-06-2021/72853105
ГП32;Блок насосов циркулирующей жидкости УСК 30Н-1/1;PDT 21.1;EJA110E;JMS5J-714ED/GS21/HG/VR/БКН5-115-06/Кв28/EP РФ;Преобразователь давления;66959-17;Y2X800127;2021;0;Па;25;ГП32;60;23.06..2021;Годен;С-ВЯЫ/23-06-2021/72853106
ГП32;Блок насосов циркулирующей жидкости УСК 30Н-1/2;PDT 21.1;EJA110E;JMS5J-714ED/GS21/HG/VR/БКН5-115-06/Кв28/EP РФ;Преобразователь давления;66959-17;Y2X800126;2021;0;Па;25;ГП32;60;23.06..2021;Годен;С-ВЯЫ/23-06-2021/72853801 
ГП25;Блок насосов кубовой жидкости 40Н-2/1;PDT 36.2;EJA110E;JMS5J-714ED/GS21/HG/VR/БКН5-115-06/Кв28/EP РФ;Преобразователь давления измерительный;66959-17;Y2X800125;2021;0;Па;25;ГП25;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853802
ГП25;Блок насосов кубовой жидкости 40Н-2/2;PDT 36.2;EJA110E;JMS5J-714ED/GS21/HG/VR/БКН5-115-06/Кв28/EP РФ;Преобразователь давления измерительный;66959-17;Y2X800124;2021;0;Па;25;ГП25;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853803
ГП25;Блок насосов кубовой жидкости 40Н-2/3;PDT 36.2;EJA110E;JMS5J-714ED/GS21/HG/VR/БКН5-115-06/Кв28/EP РФ;Преобразователь давления измерительный;66959-17;Y2X800123;2021;0;Па;25;ГП25;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853804
ГП25;Блок насосов кубовой жидкости 40Н-2/2;PDT 36.1;EJA110E;JMS5J-714ED/GS21/HG/VR/БКН5-115-06/Кв28/EP РФ;Преобразователь давления измерительный;66959-17;Y2X800122;2021;0;Па;25;ГП25;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853805
ГП25;Блок насосов кубовой жидкости 40Н-2/3;PDT 36.1;EJA110E;JMS5J-714ED/GS21/HG/VR/БКН5-115-06/Кв28/EP РФ;Преобразователь давления измерительный;66959-17;Y2X800121;2021;0;Па;25;ГП25;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853806
ГП25;Блок насосов кубовой жидкости 40Н-2/1;PDT 36.1;EJA110E;JMS5J-714ED/GS21/HG/VR/БКН5-115-06/Кв28/EP РФ;Преобразователь давления измерительный;66959-17;Y2X800120;2021;0;Па;25;ГП25;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853807
ГП28;Блок разделителя насыщенного метанола 40Р-1/2;PDТ 31.1;EJA110E;JHS5J-714ED/GS21/HG/VR/БКН5-115-06/Кв28/EP РФ;Преобразователь давления;66959-17;Y2X800119;2021;0;Па;0,025;ГП28;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853808
ГП28;Блок разделителя насыщенного метанола 40Р-1/1;PDТ 31.1;EJA110E;JHS5J-714ED/GS21/HG/VR/БКН5-115-06/Кв28/EP РФ;Преобразователь давления;66959-17;Y2X800118;2021;0;Па;0,025;ГП28;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853809
ГП25;Блок насосов кубовой жидкости 40Н-3;PDT 37.2;EJA110E;JMS5J-714ED/GS21/HG/VR/БКН5-115-06/Кв28/EP РФ;Преобразователь давления измерительный;66959-17;Y2X800116;2021;0;Па;25;ГП25;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853812
ГП5;Блок выветривателя 20В-1/3;PDT 06.1;YOKOGAWA;EJA530E;Преобразователь давления измерительный;66959-17;Y2X800113;2021;0;Па;1,6;ГП5;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853815
ГП32;Блок насосов ШФЛУ 30Н-3/1;PG 23.5;М-4ВУКсУХЛ1;4МПа-1-П.П.Пас;Манометр показывающий ;58474-19;Y2X800109;2021;0;Па;4;ГП32;24;23.06..2021;Годен;С-ВЯЫ/23-06-2021/72853816 
ГП32;Блок насосов ШФЛУ 30Н-3/1;PDT 23.2;EJA110E;JHS5J-714ED/GS21/HG/VR/БКН5-115-06/Кв30/EP РФ,;Преобразователь давления измерительный;66959-17;Y2X800108;2021;0;Па;16;ГП32;60;23.06..2021;Годен;С-ВЯЫ/23-06-2021/72853817
ГП32;Блок насосов ШФЛУ 30Н-3/1;PDT 23.2;EJA110E;JHS5J-714ED/GS21/HG/VR/БКН5-115-06/Кв30/EP РФ,;Преобразователь давления измерительный;66959-17;Y2X800107;2021;0;Па;16;ГП32;60;23.06..2021;Годен;С-ВЯЫ/23-06-2021/72853818 
ГП32;Блок насосов ШФЛУ 30Н-3/1;PDT 23.1;EJA110E;JHS5J-714ED/GS21/HG/VR/БКН5-115-06/Кв30/EP РФ,;Преобразователь давления измерительный;66959-17;Y2X800106;2021;0;Па;16;ГП32;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853819 
ГП32;Блок насосов ШФЛУ 30Н-3/1;PDT 23.1;EJA110E;JHS5J-714ED/GS21/HG/VR/БКН5-115-06/Кв30/EP РФ,;Преобразователь давления измерительный;66959-17;Y2X800105;2021;0;Па;16;ГП32;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853820
ГП32;Блок насосов ШФЛУ 30Н-3/1;PDT 23.1;EJA110E;JHS5J-714ED/GS21/HG/VR/БКН5-115-06/Кв30/EP РФ,;Преобразователь давления измерительный;66959-17;Y2X800104;2021;0;Па;16;ГП32;60;23.06..2021;Годен;С-ВЯЫ/23-06-2021/72853821
ГП33;Блок емкости аварийной 30Е-3/2;PT 24.1;EJA530E;JCS9N-014EL/GS21/VR/БКН2-19/КВ30/EP РФ (настройка шкалы 0...6 МПа,;Датчик давления;66959-17;Y2X800103;2021;0;Па;6;ГП33;60;23.06..2021;Годен;С-ВЯЫ/23-06-2021/72853822
ГП33;Блок емкости аварийной 30Е-3/1;PТ 24.2;EJA530E;JCS9N-014EL/GS21/VR/БКН2-19/КВ30/EP РФ (настройка шкалы 0,5...10 МПа,;Датчик давления;66959-17;Y2X800102;2021;0,5;Па;10;ГП33;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853823
ГП33;Блок емкости аварийной 30Е-3/3;PT 24.1;EJA530E;JCS9N-014EL/GS21/VR/БКН2-19/КВ30/EP РФ (настройка шкалы 0...6 МПа,;Датчик давления;66959-17;Y2X800101;2021;0;Па;6;ГП33;60;23.06..2021;Годен;С-ВЯЫ/23-06-2021/72853824
ГП26;Емкости аварийная и дренажные;;Yokogawa;EGA530E;Преобразователи давления измерительные;66959-17;Y2X800100;2021;0;Па;16;ГП26;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853825 
ГП32;Блок насосов циркулирующей жидкости УСК 30Н-1/3;PDT 21.2;EJA110E;JMS5J-714ED/GS21/HG/VR/БКН5-115-06/Кв28/EP РФ;Преобразователь давления;66959-17;Y2X800099;2021;0;Па;25;ГП32;60;23.06..2021;Годен;С-ВЯЫ/23-06-2021/72853826
ГП32;Блок насосов циркулирующей жидкости УСК 30Н-1/2;PT 21.2;EJA530E;JCS9N-014EL/GS21/VR/БКН2-19/Кв28/EP РФ;Преобразователь давления измерительный;66959-17;Y2X800098;2021;0;Па;6;ГП32;60;23.06..2021;Годен;С-ВЯЫ/23-06-2021/72853827 
ГП32;Блок насосов циркулирующей жидкости УСК 30Н-1/1;PT 21.3;EJA530E;JCS9N-014EL/GS21/VR/БКН2-19/Кв28/EP РФ;Преобразователь давления измерительный;66959-17;Y2X800097;2021;0;Па;6;ГП32;60;23.06..2021;Годен;С-ВЯЫ/23-06-2021/72853828 
ГП32;Блок насосов циркулирующей жидкости УСК 30Н-1/3;PT 21.1;EJA530E;JCS9N-014EL/GS21/VR/БКН2-19/Кв28/EP РФ;Преобразователь давления измерительный;66959-17;Y2X800096;2021;0;Па;6;ГП32;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853829 
ГП32;Блок насосов циркулирующей жидкости УСК 30Н-1/1;PDT 21.2;EJA110E;JMS5J-714ED/GS21/HG/VR/БКН5-115-06/Кв28/EP РФ;Преобразователь давления;66959-17;Y2X800095;2021;0;Па;25;ГП32;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853830
ГП32;Блок насосов циркулирующей жидкости УСК 30Н-1/2;PT 21.3;EJA530E;JCS9N-014EL/GS21/VR/БКН2-19/Кв28/EP РФ;Преобразователь давления измерительный;66959-17;Y2X800094;2021;0;Па;6;ГП32;60;23.06..2021;Годен;С-ВЯЫ/23-06-2021/72853831 
ГП32;Блок насосов циркулирующей жидкости УСК 30Н-1/2;PT 21.1;EJA530E;JCS9N-014EL/GS21/VR/БКН2-19/Кв28/EP РФ;Преобразователь давления измерительный;66959-17;Y2X800093;2021;0;Па;6;ГП32;60;23.06..2021;Годен;С-ВЯЫ/23-06-2021/72853832
ГП32;Блок насосов циркулирующей жидкости УСК 30Н-1/3;PT 21.3;EJA530E;JCS9N-014EL/GS21/VR/БКН2-19/Кв28/EP РФ;Преобразователь давления измерительный;66959-17;Y2X800092;2021;0;Па;6;ГП32;60;23.06..2021;Годен;С-ВЯЫ/23-06-2021/72853833
ГП32;Блок насосов циркулирующей жидкости УСК 30Н-1/1;PT 21.1;EJA530E;JCS9N-014EL/GS21/VR/БКН2-19/Кв28/EP РФ;Преобразователь давления измерительный;66959-17;Y2X800091;2021;0;Па;6;ГП32;60;23.06.2021;Годен;С-ВЯЫ/23-06-2021/72853834 
